country,date,value
NL,2017-10-01,5.36666666666667
NL,2018-01-01,5.4
NL,2018-04-01,4.9
NL,2018-07-01,4.63333333333333
NL,2018-10-01,4.53333333333333
NL,2019-01-01,4.73333333333333
NL,2019-04-01,4.36666666666667
NL,2019-07-01,4.3
NL,2019-10-01,4.33333333333333
NL,2020-01-01,4.26666666666667
NL,2020-04-01,4.83333333333333
NL,2020-07-01,5.3
NL,2020-10-01,5.0
NL,2021-01-01,4.83333333333333
NL,2021-04-01,4.33333333333333
NL,2021-07-01,4.0
NL,2021-10-01,3.73333333333333
NL,2022-01-01,3.66666666666667
NL,2022-04-01,3.33333333333333
NL,2022-07-01,3.66666666666667
NL,2022-10-01,3.5
NL,2023-01-01,3.66666666666667
NL,2023-04-01,3.43333333333333
NL,2023-07-01,3.63333333333333
NL,2023-10-01,3.43333333333333
